RMSD_BR,RMSD_AR,#atomsAligned,Alignment_score,Ref_Ligand,Aligned_Ligand
3.8193631172180176,3.8193631172180176,31,5.0,p1_001984536278,p1_003032108242
3.819410562515259,3.819410562515259,19,5.0,fda625,fda629
3.8194141387939453,3.8194141387939453,42,5.0,p1_000419154792,p1_610
3.8194150924682617,3.8194150924682617,27,5.0,p1_1061,p1_Z3323218787
3.8194518089294434,3.8194518089294434,22,0.0,fda619,p1_Z4924721782
3.819532871246338,3.819532871246338,43,5.0,p1_005009898111,p1_Z3203601429
3.819546699523926,3.819546699523926,26,5.0,p1_006577857634,p1_Z1831707199
3.819565534591675,3.819565534591675,25,5.0,p1_006442234429,p1_Z1587687597
3.819577693939209,3.819577693939209,19,0.0,fda641,p1_205
3.8195948600769043,3.8195948600769043,39,5.0,p1_003333292557,p1_005826276472
3.819674015045166,3.819674015045166,16,0.0,fda612,p1_4464
3.819700002670288,3.819700002670288,27,5.0,p1_005783417955,p1_2027
3.819727659225464,3.819727659225464,38,5.0,p1_005518656770,p1_Z4579903778
3.81976056098938,3.81976056098938,18,0.0,fda684,p1_Z1831707199
3.8197762966156006,3.8197762966156006,34,5.0,p1_005545076858,p1_4063
3.8197813034057617,3.8197813034057617,22,0.0,fda628,p1_3256
3.8198108673095703,3.8198108673095703,22,0.0,fda635,p1_Z4430959562
3.8198981285095215,3.8198981285095215,38,5.0,p1_005545076858,p1_Z4476704477
3.8199269771575928,3.8199269771575928,38,5.0,p1_2054,p1_Z4387481326
3.820054769515991,3.820054769515991,21,0.0,fda622,p1_004809764227
3.8200652599334717,3.8200652599334717,34,5.0,p1_003541224761,p1_005284973417
3.820115804672241,3.820115804672241,38,5.0,p1_205,p1_7883
3.8201186656951904,3.8201186656951904,24,0.0,fda657,p1_Z3316686839
3.82012939453125,3.82012939453125,41,5.0,p1_004482988570,p1_004671350464
3.820136785507202,3.820136785507202,45,5.0,p1_005474013718,p1_005544319066
3.820183515548706,3.820183515548706,39,5.0,p1_Z2117603145,p1_Z4476704477
3.820253849029541,3.820253849029541,29,5.0,p1_004920218359,p1_4785
3.8203132152557373,3.8203132152557373,32,5.0,p1_1526,p1_4729
3.8203322887420654,3.8203322887420654,30,5.0,p1_4020,p1_7737
3.8203487396240234,3.8203487396240234,39,5.0,p1_1087,p1_1273
3.82035231590271,3.82035231590271,34,5.0,p1_006577857634,p1_1631
3.820375680923462,3.820375680923462,11,0.0,fda663,p1_005544319066
3.8204188346862793,3.8204188346862793,26,5.0,p1_6541,p1_Z1587687597
3.820460081100464,3.820460081100464,14,0.0,fda648,p1_003937599302
3.820476770401001,3.820476770401001,33,5.0,p1_002583140598,p1_7545
3.8204808235168457,3.8204808235168457,23,0.0,fda635,p1_6553
3.8205783367156982,3.8205783367156982,21,0.0,fda635,p1_3503
